accuracy,precision,recall,f1,auroc,auprc,brier,model,cv_mean_auroc,cv_std_auroc,cv_mean_auprc,cv_std_auprc,cv_mean_brier,cv_std_brier,rank_auroc,rank_auprc,rank_brier,selection_rank
0.6356493129475518,0.42961913492791065,0.6674003107198343,0.5227399482837296,0.702571676571494,0.4840139362224428,0.21944080864668247,logistic_regression,0.7027501672947453,0.010296045123692959,0.4852499629836906,0.013206271536138126,0.2194408086466825,0.002893967560659486,1.0,1.0,2.0,1.3333333333333333
0.6864331333462357,0.4756554307116105,0.4768254790264112,0.47623973621258164,0.6981264208192413,0.47559829214450555,0.20235552118328423,random_forest,0.6984447567910969,0.012239838828572993,0.47782285147851244,0.015012846232484856,0.20235552118328423,0.0026323838301187067,2.0,2.0,1.0,1.6666666666666667
